pokemon_id,name,descripction,hp,attack,defense,special-attack,special-defense,speed,img
10092,raticate-alola,La altura del pokemon 0.7 m y su peso es 25.5 kg,75,71,70,40,80,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10092.png
10093,raticate-totem-alola,La altura del pokemon 1.4 m y su peso es 105.0 kg,75,71,70,40,80,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10093.png
10094,pikachu-original-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10094.png
10095,pikachu-hoenn-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10095.png
10096,pikachu-sinnoh-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10096.png
10097,pikachu-unova-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10097.png
10098,pikachu-kalos-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10098.png
10099,pikachu-alola-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10099.png
10100,raichu-alola,La altura del pokemon 0.7 m y su peso es 21.0 kg,60,85,50,95,85,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10100.png
10101,sandshrew-alola,La altura del pokemon 0.7 m y su peso es 40.0 kg,50,75,90,10,35,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10101.png
10102,sandslash-alola,La altura del pokemon 1.2 m y su peso es 55.0 kg,75,100,120,25,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10102.png
10103,vulpix-alola,La altura del pokemon 0.6 m y su peso es 9.9 kg,38,41,40,50,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10103.png
10104,ninetales-alola,La altura del pokemon 1.1 m y su peso es 19.9 kg,73,67,75,81,100,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10104.png
10105,diglett-alola,La altura del pokemon 0.2 m y su peso es 1.0 kg,10,55,30,35,45,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10105.png
10106,dugtrio-alola,La altura del pokemon 0.7 m y su peso es 66.6 kg,35,100,60,50,70,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10106.png
10107,meowth-alola,La altura del pokemon 0.4 m y su peso es 4.2 kg,40,35,35,50,40,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10107.png
10108,persian-alola,La altura del pokemon 1.1 m y su peso es 33.0 kg,65,60,60,75,65,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10108.png
10109,geodude-alola,La altura del pokemon 0.4 m y su peso es 20.3 kg,40,80,100,30,30,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10109.png
10110,graveler-alola,La altura del pokemon 1.0 m y su peso es 110.0 kg,55,95,115,45,45,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10110.png
10111,golem-alola,La altura del pokemon 1.7 m y su peso es 316.0 kg,80,120,130,55,65,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10111.png
10112,grimer-alola,La altura del pokemon 0.7 m y su peso es 42.0 kg,80,80,50,40,50,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10112.png
10113,muk-alola,La altura del pokemon 1.0 m y su peso es 52.0 kg,105,105,75,65,100,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10113.png
10114,exeggutor-alola,La altura del pokemon 10.9 m y su peso es 415.6 kg,95,105,85,125,75,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10114.png
10115,marowak-alola,La altura del pokemon 1.0 m y su peso es 34.0 kg,60,80,110,50,80,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10115.png
10116,greninja-battle-bond,La altura del pokemon 1.5 m y su peso es 40.0 kg,72,95,67,103,71,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10116.png
10117,greninja-ash,La altura del pokemon 1.5 m y su peso es 40.0 kg,72,145,67,153,71,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10117.png
10118,zygarde-10-power-construct,La altura del pokemon 1.2 m y su peso es 33.5 kg,54,100,71,61,85,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10118.png
10119,zygarde-50-power-construct,La altura del pokemon 5.0 m y su peso es 305.0 kg,108,100,121,81,95,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10119.png
10120,zygarde-complete,La altura del pokemon 4.5 m y su peso es 610.0 kg,216,100,121,91,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10120.png
10121,gumshoos-totem,La altura del pokemon 1.4 m y su peso es 60.0 kg,88,110,60,55,60,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10121.png
10122,vikavolt-totem,La altura del pokemon 2.6 m y su peso es 147.5 kg,77,70,90,145,75,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10122.png
10123,oricorio-pom-pom,La altura del pokemon 0.6 m y su peso es 3.4 kg,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10123.png
10124,oricorio-pau,La altura del pokemon 0.6 m y su peso es 3.4 kg,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10124.png
10125,oricorio-sensu,La altura del pokemon 0.6 m y su peso es 3.4 kg,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10125.png
10126,lycanroc-midnight,La altura del pokemon 1.1 m y su peso es 25.0 kg,85,115,75,55,75,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10126.png
10127,wishiwashi-school,La altura del pokemon 8.2 m y su peso es 78.6 kg,45,140,130,140,135,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10127.png
10128,lurantis-totem,La altura del pokemon 1.5 m y su peso es 58.0 kg,70,105,90,80,90,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10128.png
10129,salazzle-totem,La altura del pokemon 2.1 m y su peso es 81.0 kg,68,64,60,111,60,117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10129.png
10130,minior-orange-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10130.png
10131,minior-yellow-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10131.png
10132,minior-green-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10132.png
10133,minior-blue-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10133.png
10134,minior-indigo-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10134.png
10135,minior-violet-meteor,La altura del pokemon 0.3 m y su peso es 40.0 kg,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10135.png
10136,minior-red,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10136.png
10137,minior-orange,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10137.png
10138,minior-yellow,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10138.png
10139,minior-green,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10139.png
10140,minior-blue,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10140.png
10141,minior-indigo,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10141.png
10142,minior-violet,La altura del pokemon 0.3 m y su peso es 0.3 kg,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10142.png
10143,mimikyu-busted,La altura del pokemon 0.2 m y su peso es 0.7 kg,55,90,80,50,105,96,
10144,mimikyu-totem-disguised,La altura del pokemon 0.4 m y su peso es 2.8 kg,55,90,80,50,105,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10144.png
10145,mimikyu-totem-busted,La altura del pokemon 0.4 m y su peso es 2.8 kg,55,90,80,50,105,96,
10146,kommo-o-totem,La altura del pokemon 2.4 m y su peso es 207.5 kg,75,110,125,100,105,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10146.png
10147,magearna-original,La altura del pokemon 1.0 m y su peso es 80.5 kg,80,95,115,130,115,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10147.png
10148,pikachu-partner-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10148.png
10149,marowak-totem,La altura del pokemon 1.7 m y su peso es 98.0 kg,60,80,110,50,80,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10149.png
10150,ribombee-totem,La altura del pokemon 0.4 m y su peso es 2.0 kg,60,55,60,95,70,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10150.png
10151,rockruff-own-tempo,La altura del pokemon 0.5 m y su peso es 9.2 kg,45,65,40,30,40,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10151.png
10152,lycanroc-dusk,La altura del pokemon 0.8 m y su peso es 25.0 kg,75,117,65,55,65,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10152.png
10153,araquanid-totem,La altura del pokemon 3.1 m y su peso es 217.5 kg,68,70,92,50,132,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10153.png
10154,togedemaru-totem,La altura del pokemon 0.6 m y su peso es 13.0 kg,65,98,63,40,73,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10154.png
10155,necrozma-dusk,La altura del pokemon 3.8 m y su peso es 460.0 kg,97,157,127,113,109,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10155.png
10156,necrozma-dawn,La altura del pokemon 4.2 m y su peso es 350.0 kg,97,113,109,157,127,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10156.png
10157,necrozma-ultra,La altura del pokemon 7.5 m y su peso es 230.0 kg,97,167,97,167,97,129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10157.png
10158,pikachu-starter,La altura del pokemon 0.4 m y su peso es 6.0 kg,45,80,50,75,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10158.png
10159,eevee-starter,La altura del pokemon 0.3 m y su peso es 6.5 kg,65,75,70,65,85,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10159.png
10160,pikachu-world-cap,La altura del pokemon 0.4 m y su peso es 6.0 kg,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10160.png
10161,meowth-galar,La altura del pokemon 0.4 m y su peso es 7.5 kg,50,65,55,40,40,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10161.png
10162,ponyta-galar,La altura del pokemon 0.8 m y su peso es 24.0 kg,50,85,55,65,65,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10162.png
10163,rapidash-galar,La altura del pokemon 1.7 m y su peso es 80.0 kg,65,100,70,80,80,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10163.png
10164,slowpoke-galar,La altura del pokemon 1.2 m y su peso es 36.0 kg,90,65,65,40,40,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10164.png
10165,slowbro-galar,La altura del pokemon 1.6 m y su peso es 70.5 kg,95,100,95,100,70,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10165.png
10166,farfetchd-galar,La altura del pokemon 0.8 m y su peso es 42.0 kg,52,95,55,58,62,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10166.png
10167,weezing-galar,La altura del pokemon 3.0 m y su peso es 16.0 kg,65,90,120,85,70,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10167.png
10168,mr-mime-galar,La altura del pokemon 1.4 m y su peso es 56.8 kg,50,65,65,90,90,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10168.png
10169,articuno-galar,La altura del pokemon 1.7 m y su peso es 50.9 kg,90,85,85,125,100,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10169.png
10170,zapdos-galar,La altura del pokemon 1.6 m y su peso es 58.2 kg,90,125,90,85,90,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10170.png
10171,moltres-galar,La altura del pokemon 2.0 m y su peso es 66.0 kg,90,85,90,100,125,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10171.png
10172,slowking-galar,La altura del pokemon 1.8 m y su peso es 79.5 kg,95,65,80,110,110,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10172.png
10173,corsola-galar,La altura del pokemon 0.6 m y su peso es 0.5 kg,60,55,100,65,100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10173.png
10174,zigzagoon-galar,La altura del pokemon 0.4 m y su peso es 17.5 kg,38,30,41,30,41,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10174.png
10175,linoone-galar,La altura del pokemon 0.5 m y su peso es 32.5 kg,78,70,61,50,61,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10175.png
10176,darumaka-galar,La altura del pokemon 0.7 m y su peso es 40.0 kg,70,90,45,15,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10176.png
10177,darmanitan-galar-standard,La altura del pokemon 1.7 m y su peso es 120.0 kg,105,140,55,30,55,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10177.png
10178,darmanitan-galar-zen,La altura del pokemon 1.7 m y su peso es 120.0 kg,105,160,55,30,55,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10178.png
10179,yamask-galar,La altura del pokemon 0.5 m y su peso es 1.5 kg,38,55,85,30,65,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10179.png
10180,stunfisk-galar,La altura del pokemon 0.7 m y su peso es 20.5 kg,109,81,99,66,84,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10180.png
